,處理的字串,label,predict
5235,凉凉,play_song,play_song
5236,我要聽你喜歡我的歌嗎,play_song,play_song
5237,我要聽情歌精選,play_song,play_theme
5238,我要聽梁靜茹的歌,play_artist,play_artist
5239,我要聽節奏藍調音樂,play_category,play_category
5240,我要聽孤獨感,play_song,play_song
5241,我要聽光年之外,play_song,play_song
5242,往後餘生,play_song,play_song
5243,兩隻老虎,play_song,play_song
5244,起風了,play_song,play_song
5245,两只老虎,play_song,play_song
5246,西洋音樂,play_language,play_language
5247,西洋音樂,play_language,play_language
5248,我要聽煙花易冷,play_song,play_song
5249,我要聽林俊傑的歌,play_artist,play_artist
5250,我要聽林俊傑的歌,play_artist,play_artist
5251,我要聽準備中,play_album,play_album
5252,我要聽華語排行榜,play_language_chart,play_chart
5253,播放鄧紫棋的歌,play_artist,play_artist
5254,播放輕音樂,play_artist,play_category
5255,播放一曲相思,play_song,play_song
5256,say say say,play_song,play_song
5257,我要聽嘻哈音樂,play_category,play_category
5258,我要聽粵語歌,play_language,play_language
5259,我要聽悲傷的歌曲,play_theme,play_theme
5260,我要聽音樂,play_general_music,play_general_music
5261,我要聽快樂天堂,play_song,play_song
5262,我要聽英文版拇指姑娘,play_audiobook,play_audiobook
5263,我要聽春天的歌曲,play_song,play_theme
5264,我要聽動力火車的歌,play_artist,play_artist
5265,愛我你就抱抱我,play_song,play_song
5266,我要聽梁靜茹的歌,play_artist,play_artist
5267,涼涼,play_song,play_song
5268,我要聽橄欖樹,play_song,play_song
5269,我要聽林宥嘉的歌,play_artist,play_artist
5270,愛我你就抱抱我,play_song,play_song
5271,涼涼,play_song,play_song
5272,我要聽陳綺貞的歌,play_artist,play_artist
5273,我要聽林俊傑的歌,play_artist,play_artist
5274,我要聽愛情的模樣,play_song,play_song
5275,播放一曲相思,play_song,play_song
5276,我要聽周杰倫的歌,play_artist,play_artist
5277,我要聽相聲,play_audiobook_category,play_audiobook_category
5278,兩隻老虎,play_song,play_song
5279,我要聽林俊傑的歌,play_artist,play_artist
5280,播放一曲相思,play_song,play_song
5281,披頭四,play_song,play_song
5282,我要聽歪批三國,play_song,play_song
5283,睡前故事,play_audiobook_category,play_audiobook_category
5284,唱一首小蘋果,play_song,play_song
5285,我想聽五月天的派對動物,play_artist_song,play_artist_song
5286,我要聽費玉清的歌,play_artist,play_artist
5287,貓貓歌,play_song,play_song
5288,我要聽我好嗎,play_song,play_song
5289,我要聽玖壹壹的歌,play_artist,play_artist
5290,我要聽光年之外,play_song,play_song
5291,我要聽 Alan Walker 的歌,play_artist,play_artist
5292,我要聽古典音樂,play_category,play_category
5293,兩隻老虎,play_song,play_song
5294,播放一曲相思,play_song,play_song
5295,我要聽 Michael Jackson,play_artist,play_artist
5296,我要聽周杰倫的歌,play_artist,play_artist
5297,放一首的慢歌曲,play_song,play_song
5298,我要聽相聲,play_audiobook_category,play_audiobook_category
5299,學貓叫,play_song,play_song
5300,播放播放國語流行,play_language_trending,play_language_trending
5301,我要聽蔡琴的歌,play_artist,play_artist
5302,我要聽蔡依林的歌,play_artist,play_artist
5303,我想聽thank u next,play_song,play_song
5304,涼涼,play_song,play_song
5305,我要聽相聲,play_audiobook_category,play_audiobook_category
5306,我要聽五月天的歌,play_artist,play_artist
5307,我要聽光年之外,play_song,play_song
5308,我要聽于文文的歌,play_artist,play_artist
5309,我要聽快樂天堂,play_song,play_song
5310,我要聽林俊傑的歌,play_artist,play_artist
5311,兩隻老虎,play_song,play_song
5312,我要聽江蕙的歌,play_artist,play_artist
5313,我要聽田馥甄的歌,play_artist,play_artist
5314,我要聽張信哲的歌,play_artist,play_artist
5315,我要聽嘻哈音樂,play_category,play_category
5316,專屬天使,play_song,play_song
5317,我要聽華語新歌,play_language_new_song,play_language_new_song
5318,我要聽愛的可能,play_song,play_song
5319,我要聽獨立音樂,play_category,play_category
5320,a lin 的有一種悲傷,play_theme,play_song
5321,我想聽葉惠美,play_album,play_artist
5322,我要聽華語音樂排行榜,play_language_chart,play_language_chart
5323,阿拉丁電影原聲帶,play_song,play_song
5324,我要聽情歌精選,play_song,play_theme
5325,愛我你就抱抱我,play_song,play_song
5326,播放音樂,play_general_music,play_general_music
5327,我要聽他不愛我,play_song,play_song
5328,張信哲的歌,play_artist,play_artist
5329,我要聽煙花易冷,play_song,play_song
5330,唱一首小蘋果,play_song,play_song
5331,葉倩文的哭砂,play_artist_song,play_artist_song
5332,兩隻老虎,play_song,play_song
5333,愛我你就抱抱我,play_song,play_song
5334,播放起風了,play_song,play_song
5335,我要聽爵士音樂,play_category,play_category
5336,我要聽煙花易冷,play_song,play_song
5337,我要聽小野麗莎的歌,play_artist,play_artist
5338,黃小琥,play_artist,play_artist
5339,我要聽對面的女孩看過來,play_song,play_song
5340,我要聽新歌,play_new_song,play_new_song
5341,播放一曲相思,play_song,play_song
5342,我要聽林俊傑的歌,play_artist,play_artist
5343,吳宗憲,play_artist,play_artist
5344,播放一曲相思,play_song,play_song
5345,學貓叫,play_song,play_song
5346,我要聽快樂的音樂,play_song,play_song
5347,bad guy,play_song,play_song
5348,播放輕音樂,play_artist,play_category
5349,阿拉丁電影原聲帶,play_song,play_song
5350,鬼故事,play_audiobook_category,play_audiobook_category
5351,我要聽陳綺貞的歌,play_artist,play_artist
5352,唱遊課再聽法國汽油格的英文,play_song,play_song
5353,播放一曲相思,play_song,play_song
5354,我要聽睡眠音樂,play_theme,play_theme
5355,有一種悲傷,play_theme,play_theme
5356,我要聽音樂,play_general_music,play_general_music
5357,我想聽格林童話,play_audiobook_category,play_audiobook_category
5358,我要聽古典音樂,play_category,play_category
5359,我要聽周杰倫的歌,play_artist,play_artist
5360,愛我你就抱抱我,play_song,play_song
5361,學貓叫,play_song,play_song
5362,我要聽于文文的歌,play_artist,play_artist
5363,唱一首小蘋果,play_song,play_song
5364,我要聽小蘋果,play_song,play_song
5365,我要聽norah jones,play_artist,play_artist
5366,播放一曲相思,play_song,play_song
5367,我要聽于文文的歌,play_artist,play_artist
5368,我要聽兒歌,play_song,play_song
5369,我要聽伍佰的歌,play_album,play_album
5370,涼涼,play_song,play_song
5371,我要聽喬幼的歌,play_artist,play_artist
5372,我要聽新歌,play_new_song,play_new_song
5373,我要聽張信哲的歌,play_artist,play_artist
5374,學貓叫,play_song,play_song
5375,生日快樂,play_song,play_song
5376,我要聽于文文的歌,play_artist,play_artist
5377,我要聽蔡琴的歌,play_artist,play_artist
5378,我要聽林俊傑的歌,play_artist,play_artist
5379,播放一曲相思,play_song,play_song
5380,請播let it go,play_song,play_song
5381,我要聽八度空間,play_album,play_album
5382,我要聽你的主管,play_song,play_song
5383,我要聽日文歌,play_language,play_language
5384,我要聽王力宏的歌,play_artist,play_artist
5385,我要聽 Michael Jackson,play_artist,play_artist
5386,兩隻老虎,play_song,play_song
5387,愛我你就抱抱我,play_song,play_song
5388,我要播戴佩妮的怎樣,play_artist_song,play_artist_song
5389,我要聽陳綺貞的歌,play_artist,play_artist
5390,學貓叫,play_song,play_song
5391,我要聽鬼故事,play_audiobook_category,play_audiobook_category
5392,寶貝寶貝,play_song,play_song
5393,請播蔡依林你也有今天,play_artist_song,play_artist_song
5394,我要聽動力火車的歌,play_artist,play_artist
5395,我要聽喬銳的日文歌曲,play_artist,play_language
5396,播放一曲相思,play_song,play_song
5397,播焦燥,play_song,play_song
5398,播放起風了,play_song,play_song
5399,追光者,play_song,play_song
5400,涼涼,play_song,play_song
5401,播放芭比的触电,play_album,play_artist
5402,我要聽光年之外,play_song,play_song
5403,我要聽光年之外,play_song,play_song
5404,幫我放韋禮安的還是會,play_artist_song,play_artist_song
5405,我要聽王力宏的歌,play_artist,play_artist
5406,生僻字,play_song,play_song
5407,我要聽張惠妹完美世界,play_album,play_artist_song
5408,我要聽小野麗莎的歌,play_artist,play_artist
5409,我要聽兒歌,play_song,play_song
5410,播放一曲相思,play_song,play_song
5411,我要聽新歌,play_new_song,play_new_song
5412,我要聽搖滾音樂排行榜,play_category_chart,play_category_chart
5413,我想要聽周杰倫的告白氣球,play_artist_song,play_artist_song
5414,美人魚,play_song,play_song
5415,唱一首小蘋果,play_song,play_song
5416,我要聽你喜歡我的歌嗎,play_song,play_song
5417,幫我播放音樂,play_general_music,play_general_music
5418,我要聽新歌,play_new_song,play_new_song
5419,我要聽華語新歌,play_language_new_song,play_language_new_song
5420,我要聽徐佳瑩的歌,play_artist,play_artist
5421,我要聽小野麗莎的歌,play_artist,play_artist
5422,我要聽周杰倫的歌,play_artist,play_artist
5423,我要聽復古的歌曲,play_theme,play_theme
5424,我要聽許茹芸的歌,play_artist,play_artist
5425,我要聽英文歌,play_language,play_language
5426,我要聽熱門歌曲,play_trending,play_trending
5427,播放音樂,play_general_music,play_general_music
5428,我要聽兒歌,play_song,play_song
5429,西洋音樂,play_language,play_language
5430,下一首,cmd_player_next_song,cmd_player_next_song
5431,唱一首小蘋果,play_song,play_song
5432,播放悲傷如雨,play_theme,play_song
5433,愛我你就抱抱我,play_song,play_song
5434,愛我你就抱抱我,play_song,play_song
5435,我要聽林俊傑的歌,play_artist,play_artist
5436,我要聽江蕙的歌,play_artist,play_artist
5437,我要聽張宇的歌,play_artist,play_artist
5438,我要聽王力宏的歌,play_artist,play_artist
5439,杜德偉,play_artist,play_artist
5440,我要聽粵語歌,play_language,play_language
5441,播放音樂,play_general_music,play_general_music
5442,最浪漫的事,play_song,play_song
5443,我要聽紅蜻蜓,play_song,play_song
5444,我要聽搖滾音樂,play_category,play_category
5445,我要聽新歌,play_new_song,play_new_song
5446,周杰倫,play_artist,play_artist
5447,蔡幸娟,play_artist,play_artist
5448,我要聽蕭敬騰的歌,play_artist,play_artist
5449,吳宗憲,play_artist,play_artist
5450,兩隻老虎,play_song,play_song
5451,西洋音樂,play_language,play_language
5452,兩隻老虎,play_song,play_song
5453,我要聽鬼故事,play_audiobook_category,play_audiobook_category
5454,我要聽宇多田光的歌,play_artist,play_artist
5455,我要聽對面的女孩看過來,play_song,play_song
5456,我要聽華語音樂,play_language,play_language
5457,我要聽周杰倫的歌,play_artist,play_artist
5458,我要聽快樂天堂,play_song,play_song
5459,我要聽陳綺貞的歌,play_artist,play_artist
5460,我要聽華語音樂,play_language,play_language
5461,我要聽于文文的歌,play_artist,play_artist
5462,我要聽茄子蛋的歌,play_artist,play_artist
5463,我要聽台語歌,play_language,play_language
5464,西洋音樂,play_language,play_language
5465,我要聽周杰倫的歌,play_artist,play_artist
5466,播放小小新娘花,play_song,play_song
5467,我要聽蔡依林的歌,play_artist,play_artist
5468,播放悲傷如雨,play_theme,play_song
5469,學貓叫,play_song,play_song
5470,世界上跑的最快的動物,play_song,play_song
5471,我要聽新歌,play_new_song,play_new_song
5472,唱一首小蘋果,play_song,play_song
5473,我要聽橄欖樹,play_song,play_song
5474,播放一曲相思,play_song,play_song
5475,我要聽對面的女孩看過來,play_song,play_song
5476,輕音樂,play_artist,play_category
5477,我要聽愛情的模樣,play_song,play_song
5478,我要聽童話故事,play_audiobook_category,play_audiobook_category
5479,我要聽華語新歌,play_language_new_song,play_language_new_song
5480,我要聽米希亞的歌,play_song,play_song
5481,我要聽買榜,play_song,play_song
5482,陳小春,play_artist,play_artist
5483,我要聽搖滾音樂,play_category,play_category
5484,我要聽童安格的歌,play_artist,play_artist
5485,我要聽費玉清的歌,play_artist,play_artist
5486,我要聽獨立音樂,play_category,play_category
5487,我要聽天生歌姬,play_album,play_album
5488,我要聽爵士音樂,play_category,play_category
5489,我要聽準備中,play_album,play_album
5490,放我的,play_song,play_song
5491,播放音樂,play_general_music,play_general_music
5492,我要聽李千娜的歌,play_artist,play_artist
5493,我要聽留不住的故事,play_song,play_song
5494,寶貝寶貝,play_song,play_song
5495,我要聽江蕙的歌,play_artist,play_artist
5496,唱一首小蘋果,play_song,play_song
5497,我要聽搖滾音樂,play_category,play_category
5498,我要聽光年之外,play_song,play_song
5499,我要聽快樂的音樂,play_song,play_song
5500,我要聽華語新歌,play_language_new_song,play_language_new_song
5501,我要聽江蕙的歌,play_artist,play_artist
5502,烽火天榜,play_song,play_song
5503,我想聽我們一樣可惜,play_song,play_song
5504,學貓叫,play_song,play_song
5505,唱一首小蘋果,play_song,play_song
5506,我要聽搖滾音樂,play_category,play_category
5507,我要聽華語音樂,play_language,play_language
5508,涼涼,play_song,play_song
5509,我要聽光年之外,play_song,play_song
5510,許美靜,play_artist,play_artist
5511,往後餘生,play_song,play_song
5512,我要聽白雪公主,play_audiobook,play_audiobook
5513,我要聽周杰倫的歌,play_artist,play_artist
5514,涼涼,play_song,play_song
5515,我要聽留不住的故事,play_song,play_song
5516,我要聽快樂頌,play_song,play_song
5517,播放適合看書的歌,play_theme,play_theme
5518,我要聽田馥甄的歌,play_artist,play_artist
5519,播放一曲相思,play_song,play_song
5520,我要聽琅琊榜,play_song,play_song
5521,兩隻老虎,play_song,play_song
5522,播放鄧紫棋的歌,play_artist,play_artist
5523,播放everyday dolls,play_song,play_song
5524,沙漠駱駝,play_song,play_song
5525,西洋音樂,play_language,play_language
5526,我要聽林俊傑的歌,play_artist,play_artist
5527,康康,play_artist,play_artist
5528,我要聽日文歌,play_language,play_language
5529,唱一首小蘋果,play_song,play_song
5530,涼涼,play_song,play_song
5531,我要聽小野麗莎的歌,play_artist,play_artist
5532,我要聽張韶涵的歌,play_artist,play_artist
5533,我要聽我好嗎,play_song,play_song
5534,涼涼,play_song,play_song
5535,我要聽快樂天堂,play_song,play_song
5536,我要聽周杰倫的歌,play_artist,play_artist
5537,一點,play_song,play_song
5538,我要聽相聲,play_audiobook_category,play_audiobook_category
5539,我要聽吳卓源的歌,play_artist,play_artist
5540,康康,play_artist,play_artist
5541,我要聽快樂天堂,play_song,play_song
5542,我要聽我好嗎,play_song,play_song
5543,愛我你就抱抱我,play_song,play_song
5544,我要聽留不住的故事,play_song,play_song
5545,我要聽林俊傑的歌,play_artist,play_artist
5546,我要聽光年之外,play_song,play_song
5547,播放起風了,play_song,play_song
5548,播放葡萄成熟時,play_song,play_song
5549,播放一曲相思,play_song,play_song
5550,播放一曲相思,play_song,play_song
5551,我要聽華語新歌,play_language_new_song,play_language_new_song
5552,我要聽華語歌曲,play_language,play_language
5553,我要聽華語新歌,play_language_new_song,play_language_new_song
5554,播放一曲相思,play_song,play_song
5555,學貓叫,play_song,play_song
5556,愛我你就抱抱我,play_song,play_song
5557,沙漠駱駝,play_song,play_song
5558,我要聽我的收藏歌曲,play_collected_songs,play_collected_songs
5559,我要聽周杰倫的歌,play_artist,play_artist
5560,我要聽田馥甄的歌,play_artist,play_artist
5561,我要聽嘻哈音樂,play_category,play_category
5562,我要聽光年之外,play_song,play_song
5563,我要聽你喜歡我的歌嗎,play_song,play_song
5564,我想聽齊秦的歌,play_artist,play_artist
5565,我要聽陳綺貞的歌,play_artist,play_artist
5566,我要聽日文歌,play_language,play_language
5567,我要聽華語音樂,play_language,play_language
5568,播放蔡依林的你也有今天,play_artist_song,play_artist_song
5569,沙漠駱駝,play_song,play_song
5570,我要聽煙花易冷,play_song,play_song
5571,我要聽巧虎,play_playlist,play_audiobook
5572,我要聽stitches las,play_artist,play_song
5573,播放一曲相思,play_song,play_song
5574,播放音樂,play_general_music,play_general_music
5575,我要聽白雪公主,play_audiobook,play_audiobook
5576,我要聽茄子蛋的歌,play_artist,play_artist
5577,我要聽西遊記,play_audiobook,play_audiobook
5578,我要聽華語新歌,play_language_new_song,play_language_new_song
5579,往後餘生,play_song,play_song
5580,我要聽留不住的故事,play_song,play_song
5581,王老先生,play_song,play_song
5582,我要聽熱門歌曲,play_trending,play_trending
5583,愛我你就抱抱我,play_song,play_song
5584,我要聽田馥甄的歌,play_artist,play_artist
5585,學貓叫,play_song,play_song
5586,播放書香音樂系列,play_artist,play_artist
5587,我要聽田馥甄的歌,play_artist,play_artist
5588,我要聽鳳飛飛的歌,play_artist,play_artist
5589,我要聽兒歌,play_song,play_song
5590,我要聽新歌,play_new_song,play_new_song
5591,我要聽蔡琴的歌,play_artist,play_artist
5592,播放韓語歌,play_language,play_language
5593,烽火天榜,play_song,play_song
5594,我要聽街角的祝福,play_song,play_song
5595,我要聽陳綺貞的歌,play_artist,play_artist
5596,我要聽王力宏的歌,play_artist,play_artist
5597,我要聽冬冬唱的歌,play_playlist,play_artist
5598,我要聽月琴,play_song,play_song
5599,我要聽鄧麗君的歌,play_artist,play_artist
5600,我要聽 ONE OK ROCK,play_artist,play_artist
5601,我要聽好好聊天,play_song,play_song
5602,播費玉清的晚安曲,play_artist_song,play_artist_song
5603,我要聽最美的期待,play_song,play_song
5604,幫我的收藏,play_collected_songs,play_collected_songs
5605,我要聽有聲書,play_category,play_general_audiobook
5606,來電音樂吧,play_category,play_category
5607,我要聽對面的女孩看過來,play_song,play_song
5608,請播華語流行,play_language_trending,play_language_trending
5609,播放一曲相思,play_song,play_song
5610,我要聽買榜,play_song,play_song
5611,我要聽齊天大聖再鬧天宮,play_audiobook,play_audiobook
5612,咖哩咖哩,play_playlist,play_audiobook
5613,安心亞的新造型,play_artist,play_artist_new_song
5614,我要聽月琴,play_song,play_song
5615,我要聽李榮浩的歌,play_artist,play_artist
5616,放音樂,play_general_music,play_general_music
5617,我要聽新歌,play_new_song,play_new_song
5618,播放一曲相思,play_song,play_song
5619,我要聽搖滾音樂,play_category,play_category
5620,我要聽鄧麗君的歌,play_artist,play_artist
5621,有聲書,play_album,play_general_audiobook
5622,播放一曲相思,play_song,play_song
5623,我要聽搖滾音樂,play_category,play_category
5624,播放最新,play_new_song,play_new_song
5625,涼涼,play_song,play_song
5626,我要聽于文文的歌,play_artist,play_artist
5627,我要聽搖滾音樂,play_category,play_category
5628,我要聽蕭煌奇的歌,play_artist,play_artist
5629,兩隻老虎,play_song,play_song
5630,我要聽黃明志的歌,play_artist,play_artist
5631,播放輕音樂,play_artist,play_category
5632,愛一點的歌,play_song,play_song
5633,故事,play_general_audiobook,play_general_audiobook
5634,我要聽光年之外,play_song,play_song
5635,我要聽我好嗎,play_song,play_song
5636,moon river,play_song,play_song
5637,我要聽爵士音樂,play_category,play_category
5638,愛江山更愛美人,play_song,play_song
5639,我要聽新歌,play_new_song,play_new_song
5640,愛我你就抱抱我,play_song,play_song
5641,我要聽獨立音樂,play_category,play_category
5642,愛我你就抱抱我,play_song,play_song
5643,我要聽張雨生的歌,play_artist,play_artist
5644,放音樂,play_general_music,play_general_music
5645,播放起風了,play_song,play_song
5646,來首無言的結局,play_song,play_song
5647,我要聽獨立音樂,play_category,play_category
5648,我要聽吳卓源的歌,play_artist,play_artist
5649,我要聽華語新歌,play_language_new_song,play_language_new_song
5650,我要聽心靈音樂,play_category,play_category
5651,播放韓語歌,play_language,play_language
5652,我要聽張雨生的歌,play_artist,play_artist
5653,我要聽鬼故事,play_audiobook_category,play_audiobook_category
5654,我要聽于文文的歌,play_artist,play_artist
5655,播放音樂,play_general_music,play_general_music
5656,我要聽月琴,play_song,play_song
5657,兩隻老虎,play_song,play_song
5658,我要聽情歌精選,play_song,play_theme
5659,我要聽台語歌,play_language,play_language
5660,我要聽蔡依林的歌,play_artist,play_artist
5661,學貓叫,play_song,play_song
5662,我要聽莫文蔚的歌,play_artist,play_artist
5663,播放音樂,play_general_music,play_general_music
5664,我要聽田馥甄的歌,play_artist,play_artist
5665,英雄交響曲,play_song,play_song
5666,播放一曲相思,play_song,play_song
5667,追追追,play_song,play_song
5668,我要聽翁立友的歌,play_artist,play_artist
5669,我要聽陳奕迅的歌,play_artist,play_artist
5670,我要聽西洋排行榜,play_language_chart,play_language_chart
5671,我要聽光年之外,play_song,play_song
5672,我要聽買榜,play_song,play_song
5673,畢書盡,play_artist,play_artist
5674,我要聽田馥甄的歌,play_artist,play_artist
5675,我要聽英文版綠野仙蹤,play_audiobook,play_audiobook
5676,我要聽張韶涵的歌,play_artist,play_artist
5677,我要聽搖滾音樂,play_category,play_category
5678,我要聽田馥甄的歌,play_artist,play_artist
5679,我要聽梁靜茹的歌,play_artist,play_artist
5680,播放一曲相思,play_song,play_song
5681,我要聽鄧紫棋的歌,play_artist,play_artist
5682,我要聽林俊傑的歌,play_artist,play_artist
5683,我要聽華語新歌,play_language_new_song,play_language_new_song
5684,愛我你就抱抱我,play_song,play_song
5685,我要聽快樂的音樂,play_song,play_song
5686,播放周興哲的如果雲知道,play_song,play_artist_song
5687,我要聽歪批三國,play_song,play_song
5688,我要聽日本歌曲米希亞的歌,play_language,play_language
5689,Celine Dion,play_artist,play_artist
5690,我要聽嘻哈排行榜,play_category_chart,play_category_chart
5691,我要聽光年之外,play_song,play_song
5692,我要聽電影,play_song,play_song
5693,我要聽鬼故事,play_audiobook_category,play_audiobook_category
5694,我要聽歪批三國,play_song,play_song
5695,我要聽買榜,play_song,play_song
5696,我想聽無言的結局,play_song,play_song
5697,我要聽生日快樂歌,play_song,play_song
5698,我要聽麻吉兄弟,play_theme,play_artist
5699,我要聽熱門歌曲,play_trending,play_trending
5700,兩隻老虎,play_song,play_song
5701,我要聽吳卓源的歌,play_artist,play_artist
5702,沙漠駱駝,play_song,play_song
5703,相親小路,play_artist,play_song
5704,涼涼,play_song,play_song
5705,我要聽兒歌,play_song,play_song
5706,我要聽獨立音樂,play_category,play_category
5707,西洋音樂,play_language,play_language
5708,我要聽你喜歡我的歌嗎,play_song,play_song
5709,我要聽江蕙的歌,play_artist,play_artist
5710,我要聽華語音樂排行榜,play_language_chart,play_language_chart
5711,我要聽林俊傑的歌,play_artist,play_artist
5712,我要聽宇多田光的歌,play_artist,play_artist
5713,我要聽嘻哈音樂,play_category,play_category
5714,播放輕音樂,play_artist,play_category
5715,我要聽王力宏的歌,play_artist,play_artist
5716,李玟,play_artist,play_artist
5717,我要聽兒歌,play_song,play_song
5718,我要聽薛之謙的歌,play_artist,play_artist
5719,我要聽王力宏的歌,play_artist,play_artist
5720,學貓叫,play_song,play_song
5721,小胖小的故事,play_artist,play_audiobook
5722,播放起風了,play_song,play_song
5723,我要聽蕭敬騰的歌,play_artist,play_artist
5724,愛江山愛美人,play_album,play_album
5725,幫我播羅大佑的一九九九歌曲,play_song,play_artist
5726,學貓叫,play_song,play_song
5727,我要聽三隻小豬,play_audiobook,play_audiobook
5728,我要聽華語音樂,play_language,play_language
5729,播放音樂,play_general_music,play_general_music
5730,我想聽無言的結局,play_song,play_song
5731,my my,play_song,play_song
5732,我要聽相聲選粹,play_audiobook,play_audiobook
5733,我要聽粵語歌,play_language,play_language
5734,阿拉丁電影原聲帶,play_song,play_song
5735,我要聽林俊傑的歌,play_artist,play_artist
5736,我要聽光年之外,play_song,play_song
5737,我要聽孤獨感,play_song,play_song
5738,我要聽買榜,play_song,play_song
5739,播放杜德偉,play_artist,play_artist
5740,我要聽新歌,play_new_song,play_new_song
5741,我要聽鬼故事,play_audiobook_category,play_audiobook_category
5742,我要聽你喜歡我的歌嗎,play_song,play_song
5743,我要聽浪漫的音樂,play_theme,play_theme
5744,我要聽華語音樂,play_language,play_language
5745,我要聽林俊傑的歌,play_artist,play_artist
5746,我要聽陳綺貞的歌,play_artist,play_artist
5747,我要聽相聲選粹,play_audiobook,play_audiobook
5748,我要聽熱門歌曲,play_trending,play_trending
5749,我要聽把悲傷留給自己,play_song,play_song
5750,我要聽陳綺貞的歌,play_artist,play_artist
5751,我要聽鬼故事,play_audiobook_category,play_audiobook_category
5752,我要聽小野麗莎的歌,play_artist,play_artist
5753,我想聽故事,play_general_audiobook,play_general_audiobook
5754,播放韓語歌,play_language,play_language
5755,兩隻老虎,play_song,play_song
5756,愛我你就抱抱我,play_song,play_song
5757,我要聽相聲選粹,play_audiobook,play_audiobook
5758,我要聽王力宏的歌,play_artist,play_artist
5759,我要聽中文歌,play_language,play_language
5760,林俊傑,play_artist,play_artist
5761,我要聽安徒生童話,play_audiobook_category,play_audiobook_category
5762,我要聽獨立音樂,play_category,play_category
5763,我要聽煙花易冷,play_song,play_song
5764,播放一曲相思,play_song,play_song
5765,我要聽快樂頌,play_song,play_song
5766,我要聽鄧麗君的歌,play_artist,play_artist
5767,日語音樂,play_language,play_language
5768,播放音樂,play_general_music,play_general_music
5769,我要聽許茹芸的歌,play_artist,play_artist
5770,Beat it,play_song,play_song
5771,我要聽光年之外,play_song,play_song
5772,我要聽台語歌,play_language,play_language
5773,蘇芮,play_artist,play_artist
5774,播放蔡琴唱的綠島小夜曲,play_artist_song,play_song
5775,我要聽粵語歌,play_language,play_language
5776,播放音樂,play_general_music,play_general_music
5777,我想聽李白,play_song,play_song
5778,幫我播潘越雲的歌,play_artist,play_artist
5779,我想聽齊秦的歌,play_artist,play_artist
5780,我要聽我好嗎,play_song,play_song
5781,我要聽買榜,play_song,play_song
5782,我要聽粵語歌,play_language,play_language
5783,涼涼,play_song,play_song
5784,let it go,play_song,play_song
5785,我要聽王力宏的歌,play_artist,play_artist
5786,我要聽陳綺貞的歌,play_artist,play_artist
5787,我要聽新歌,play_new_song,play_new_song
5788,我要聽熱門歌曲,play_trending,play_trending
5789,我要聽新時代音樂,play_song,play_song
5790,我要聽你喜歡我的歌嗎,play_song,play_song
5791,播放一曲相思,play_song,play_song
5792,播放五行山三藏收悟空,play_audiobook,play_audiobook
5793,我要聽音樂,play_general_music,play_general_music
5794,我要聽華語音樂,play_language,play_language
5795,播放起風了,play_song,play_song
5796,兩隻老虎,play_song,play_song
5797,我要聽許茹芸的歌,play_artist,play_artist
5798,我要聽買榜,play_song,play_song
5799,畢書盡,play_artist,play_artist
5800,我要聽搖滾音樂,play_category,play_category
5801,我想聽夕陽歌曲排行榜,play_language_chart,play_chart
5802,播放芭比的触电,play_album,play_artist
5803,我要聽日文歌,play_language,play_language
5804,我要聽鬼故事,play_audiobook_category,play_audiobook_category
5805,我要聽林俊傑的歌,play_artist,play_artist
5806,播費玉清的晚安曲,play_artist_song,play_artist_song
5807,我要聽煙花易冷,play_song,play_song
5808,我要聽新歌,play_new_song,play_new_song
5809,愛我你就抱抱我,play_song,play_song
5810,我要聽鬼故事,play_audiobook_category,play_audiobook_category
5811,播放一曲相思,play_song,play_song
5812,我要聽日文歌,play_language,play_language
5813,我要聽熱門歌曲,play_trending,play_trending
5814,我要聽陳綺貞的歌,play_artist,play_artist
5815,星期遇到星期五都九點四十,play_song,play_song
5816,我要聽八度空間,play_album,play_album
5817,愛我你就抱抱我,play_song,play_song
5818,我要聽蕭敬騰的歌,play_artist,play_artist
5819,我要聽留不住的故事,play_song,play_song
5820,播放一曲相思,play_song,play_song
5821,我要聽搖滾音樂,play_category,play_category
5822,我要聽古典音樂,play_category,play_category
5823,涼涼,play_song,play_song
5824,我要聽林俊傑的歌,play_artist,play_artist
5825,我要聽粵語歌,play_language,play_language
5826,幸福的孩子愛唱歌,play_album,play_album
5827,我要聽蔡依林的腦公,play_artist_song,play_artist_song
5828,孫露的月光小夜曲,play_artist_song,play_artist_song
5829,我要聽告白氣球,play_song,play_song
5830,播放蔡依林的你也有今天,play_artist_song,play_artist_song
5831,我要聽粵語歌,play_language,play_language
5832,我要聽搖滾音樂排行榜,play_category_chart,play_category_chart
5833,我要聽音樂,play_general_music,play_general_music
5834,我要聽陳綺貞的歌,play_artist,play_artist
5835,我想聽排骨,play_playlist,play_song
5836,我要聽華語音樂排行榜,play_language_chart,play_language_chart
5837,我要聽鬼故事,play_audiobook_category,play_audiobook_category
5838,我要聽費玉清的歌,play_artist,play_artist
5839,我要聽相聲,play_audiobook_category,play_audiobook_category
5840,學貓叫,play_song,play_song
5841,幫我播潘越雲的歌,play_artist,play_artist
5842,我要聽心靈音樂,play_category,play_category
5843,綠色,play_song,play_song
5844,我要聽光年之外,play_song,play_song
5845,康康咕嘰咕嘰,play_artist_song,play_artist_song
5846,我要聽華語新歌,play_language_new_song,play_language_new_song
