,處理的字串,label,predict
5362,播放一曲相思,play_song play_album,play_song play_album
5363,學貓叫,play_song play_album,play_song play_album
5364,我要聽快樂的音樂,play_song,
5365,bad guy,play_song,play_song play_album
5366,播放輕音樂,play_artist play_song,play_category
5367,阿拉丁電影原聲帶,play_song play_album,play_song play_album
5368,鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
5369,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
5370,唱遊課再聽法國汽油格的英文,play_song play_album,play_song
5371,播放一曲相思,play_song play_album,play_song play_album
5372,我要聽睡眠音樂,play_artist play_song play_album play_theme,play_theme
5373,有一種悲傷,play_song play_album play_theme,play_song play_album
5374,我要聽音樂,play_general_music,play_general_music
5375,我想聽格林童話,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
5376,我要聽古典音樂,play_category,play_category
5377,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
5378,愛我你就抱抱我,play_song play_album,play_song play_album
5379,學貓叫,play_song play_album,play_song play_album
5380,我要聽于文文的歌,play_artist,play_artist
5381,唱一首小蘋果,play_song play_album,play_song play_album
5382,我要聽小蘋果,play_song play_album,play_song
5383,我要聽norah jones,play_artist play_song play_album,play_song play_album
5384,播放一曲相思,play_song play_album,play_song play_album
5385,我要聽于文文的歌,play_artist,play_artist
5386,我要聽兒歌,play_artist play_song,play_artist play_song
5387,我要聽伍佰的歌,play_artist play_album,play_artist play_album
5388,涼涼,play_song play_album,play_song play_album
5389,我要聽喬幼的歌,play_artist,play_artist
5390,我要聽新歌,play_new_song,play_new_song play_language_new_song
5391,我要聽張信哲的歌,play_artist,play_artist
5392,學貓叫,play_song play_album,play_song play_album
5393,生日快樂,play_song play_album,play_song play_album
5394,我要聽于文文的歌,play_artist,play_artist
5395,我要聽蔡琴的歌,play_artist play_album,play_artist play_album
5396,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
5397,播放一曲相思,play_song play_album,play_song play_album
5398,請播let it go,play_song,play_song play_album
5399,我要聽八度空間,play_song play_album,play_song play_album
5400,我要聽你的主管,play_song play_album,play_song
5401,我要聽日文歌,play_language,play_language
5402,我要聽王力宏的歌,play_artist play_album,play_artist play_album
5403,我要聽 Michael Jackson,play_artist play_album,play_artist play_song
5404,兩隻老虎,play_song,play_song
5405,愛我你就抱抱我,play_song play_album,play_song play_album
5406,我要播戴佩妮的怎樣,play_artist_song play_artist_album,play_artist_song
5407,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
5408,學貓叫,play_song play_album,play_song play_album
5409,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
5410,寶貝寶貝,play_song play_album,play_song play_album
5411,請播蔡依林你也有今天,play_artist play_album play_artist_song,play_artist play_album play_artist_song
5412,我要聽動力火車的歌,play_artist play_song play_album,play_artist play_song play_album
5413,我要聽喬銳的日文歌曲,play_artist,
5414,播放一曲相思,play_song play_album,play_song play_album
5415,播焦燥,play_song,play_song
5416,播放起風了,play_song play_album,play_song play_album
5417,追光者,play_song play_album,play_song
5418,涼涼,play_song play_album,play_song play_album
5419,播放芭比的触电,play_song play_album,play_artist play_album play_artist_song
5420,我要聽光年之外,play_song play_album,play_song play_album
5421,我要聽光年之外,play_song play_album,play_song play_album
5422,幫我放韋禮安的還是會,play_artist play_artist_song,play_artist play_artist_song
5423,我要聽王力宏的歌,play_artist play_album,play_artist play_album
5424,生僻字,play_song play_album,play_song play_album
5425,我要聽張惠妹完美世界,play_song play_album,play_artist
5426,我要聽小野麗莎的歌,play_artist,play_artist
5427,我要聽兒歌,play_artist play_song,play_artist play_song
5428,播放一曲相思,play_song play_album,play_song play_album
5429,我要聽新歌,play_new_song,play_new_song play_language_new_song
5430,我要聽搖滾音樂排行榜,play_chart play_category_chart,play_chart
5431,我想要聽周杰倫的告白氣球,play_artist play_album play_artist_song,play_artist play_album play_artist_song
5432,美人魚,play_song,play_song
5433,唱一首小蘋果,play_song play_album,play_song play_album
5434,我要聽你喜歡我的歌嗎,play_song play_album,play_song play_album
5435,幫我播放音樂,play_general_music,play_general_music
5436,我要聽新歌,play_new_song,play_new_song play_language_new_song
5437,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
5438,我要聽徐佳瑩的歌,play_artist,play_artist
5439,我要聽小野麗莎的歌,play_artist,play_artist
5440,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
5441,我要聽復古的歌曲,play_theme,play_theme
5442,我要聽許茹芸的歌,play_artist,play_artist
5443,我要聽英文歌,play_language,play_language
5444,我要聽熱門歌曲,play_trending,play_trending
5445,播放音樂,play_general_music,play_general_music
5446,我要聽兒歌,play_artist play_song,play_artist play_song
5447,西洋音樂,play_language,play_language
5448,下一首,cmd_player_next_song,
5449,唱一首小蘋果,play_song play_album,play_song play_album
5450,播放悲傷如雨,play_song play_theme,play_song
5451,愛我你就抱抱我,play_song play_album,play_song play_album
5452,愛我你就抱抱我,play_song play_album,play_song play_album
5453,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
5454,我要聽江蕙的歌,play_artist,play_artist
5455,我要聽張宇的歌,play_artist,play_artist
5456,我要聽王力宏的歌,play_artist play_album,play_artist play_album
5457,杜德偉,play_artist,play_artist
5458,我要聽粵語歌,play_language,play_language
5459,播放音樂,play_general_music,play_general_music
5460,最浪漫的事,play_song play_album,play_song
5461,我要聽紅蜻蜓,play_song play_album,play_song play_album
5462,我要聽搖滾音樂,play_category,play_category
5463,我要聽新歌,play_new_song,play_new_song play_language_new_song
5464,周杰倫,play_artist play_song play_album,play_artist play_song play_album
5465,蔡幸娟,play_artist play_album,play_artist play_album
5466,我要聽蕭敬騰的歌,play_artist play_album,play_artist play_album
5467,吳宗憲,play_artist,play_artist
5468,兩隻老虎,play_song,play_song
5469,西洋音樂,play_language,play_language
5470,兩隻老虎,play_song,play_song
5471,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
5472,我要聽宇多田光的歌,play_artist play_song,play_artist play_song play_album
5473,我要聽對面的女孩看過來,play_song,play_song
5474,我要聽華語音樂,play_language,play_language
5475,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
5476,我要聽快樂天堂,play_song play_album,play_song play_album
5477,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
5478,我要聽華語音樂,play_language,play_language
5479,我要聽于文文的歌,play_artist play_playlist,play_artist
5480,我要聽茄子蛋的歌,play_artist play_song,play_artist play_song
5481,我要聽台語歌,play_language,play_language
5482,西洋音樂,play_language,play_language
5483,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
5484,播放小小新娘花,play_song play_album,play_song
5485,我要聽蔡依林的歌,play_artist play_album,play_artist play_album
5486,播放悲傷如雨,play_song play_theme,play_song
5487,學貓叫,play_song play_album,play_song play_album
5488,世界上跑的最快的動物,play_artist play_song,play_song
5489,我要聽新歌,play_new_song,play_new_song play_language_new_song
5490,唱一首小蘋果,play_song play_album,play_song play_album
5491,我要聽橄欖樹,play_song,play_song
5492,播放一曲相思,play_song play_album,play_song play_album
5493,我要聽對面的女孩看過來,play_song,play_song
5494,輕音樂,play_artist play_song,play_category
5495,我要聽愛情的模樣,play_song,play_song
5496,我要聽童話故事,play_album play_audiobook_category,play_album play_audiobook_category
5497,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
5498,我要聽米希亞的歌,play_artist play_song,play_artist play_song
5499,我要聽買榜,play_song play_playlist,play_song play_playlist
5500,陳小春,play_artist play_song,play_artist
5501,我要聽搖滾音樂,play_category,play_category
5502,我要聽童安格的歌,play_artist,play_artist
5503,我要聽費玉清的歌,play_artist play_album,play_artist play_album
5504,我要聽獨立音樂,play_category,play_category
5505,我要聽天生歌姬,play_song play_album,play_song play_album
5506,我要聽爵士音樂,play_category,play_category
5507,我要聽準備中,play_song play_album,play_song play_album
5508,放我的,play_song play_album,play_song play_album
5509,播放音樂,play_general_music,play_general_music
5510,我要聽李千娜的歌,play_artist play_song,play_artist play_song play_album
5511,我要聽留不住的故事,play_song,play_song
5512,寶貝寶貝,play_song play_album,play_song play_album
5513,我要聽江蕙的歌,play_artist,play_artist
5514,唱一首小蘋果,play_song play_album,play_song play_album
5515,我要聽搖滾音樂,play_category,play_category
5516,我要聽光年之外,play_song play_album,play_song play_album
5517,我要聽快樂的音樂,play_song,
5518,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
5519,我要聽江蕙的歌,play_artist,play_artist
5520,烽火天榜,play_song,play_song
5521,我想聽我們一樣可惜,play_song play_album,play_song play_album
5522,學貓叫,play_song play_album,play_song play_album
5523,唱一首小蘋果,play_song play_album,play_song play_album
5524,我要聽搖滾音樂,play_category,play_category
5525,我要聽華語音樂,play_language,play_language
5526,涼涼,play_song play_album,play_song play_album
5527,我要聽光年之外,play_song play_album,play_song play_album
5528,許美靜,play_artist,play_artist
5529,往後餘生,play_song play_album,play_song play_album
5530,我要聽白雪公主,play_song play_audiobook,play_song play_audiobook
5531,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
5532,涼涼,play_song play_album,play_song play_album
5533,我要聽留不住的故事,play_song,play_song
5534,我要聽快樂頌,play_song,play_song
5535,播放適合看書的歌,play_theme,play_song
5536,我要聽田馥甄的歌,play_artist play_song play_album,play_artist play_song play_album
5537,播放一曲相思,play_song play_album,play_song play_album
5538,我要聽琅琊榜,play_song play_album play_playlist,play_song play_album
5539,兩隻老虎,play_song,play_song
5540,播放鄧紫棋的歌,play_artist play_song,play_artist play_album
5541,播放everyday dolls,play_song,play_song play_album
5542,沙漠駱駝,play_song play_album,play_song play_album
5543,西洋音樂,play_language,play_language
5544,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
5545,康康,play_artist,play_artist
5546,我要聽日文歌,play_language,play_language
5547,唱一首小蘋果,play_song play_album,play_song play_album
5548,涼涼,play_song play_album,play_song play_album
5549,我要聽小野麗莎的歌,play_artist,play_artist
5550,我要聽張韶涵的歌,play_artist play_album,play_artist play_album
5551,我要聽我好嗎,play_song play_album,play_song play_album
5552,涼涼,play_song play_album,play_song play_album
5553,我要聽快樂天堂,play_song play_album,play_song play_album
5554,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
5555,一點,play_song,play_song
5556,我要聽相聲,play_audiobook_category,play_audiobook_category
5557,我要聽吳卓源的歌,play_artist,play_artist
5558,康康,play_artist,play_artist
5559,我要聽快樂天堂,play_song play_album,play_song play_album
5560,我要聽我好嗎,play_song play_album,play_song play_album
5561,愛我你就抱抱我,play_song play_album,play_song play_album
5562,我要聽留不住的故事,play_song,play_song
5563,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
5564,我要聽光年之外,play_song play_album,play_song play_album
5565,播放起風了,play_song play_album,play_song play_album
5566,播放葡萄成熟時,play_song,play_song
5567,播放一曲相思,play_song play_album,play_song play_album
5568,播放一曲相思,play_song play_album,play_song play_album
5569,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
5570,我要聽華語歌曲,play_language,play_language
5571,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
5572,播放一曲相思,play_song play_album,play_song play_album
5573,學貓叫,play_song play_album,play_song play_album
5574,愛我你就抱抱我,play_song play_album,play_song play_album
5575,沙漠駱駝,play_song play_album,play_song play_album
5576,我要聽我的收藏歌曲,play_collected_songs,
5577,我要聽周杰倫的歌,play_artist play_song play_album,play_artist play_song play_album
5578,我要聽田馥甄的歌,play_artist play_song play_album,play_artist play_song play_album
5579,我要聽嘻哈音樂,play_category,play_category
5580,我要聽光年之外,play_song play_album,play_song play_album
5581,我要聽你喜歡我的歌嗎,play_song play_album,play_song play_album
5582,我想聽齊秦的歌,play_artist,play_artist
5583,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
5584,我要聽日文歌,play_language,play_language
5585,我要聽華語音樂,play_language,play_language
5586,播放蔡依林的你也有今天,play_artist play_album play_artist_song,play_artist play_album play_artist_song
5587,沙漠駱駝,play_song play_album,play_song play_album
5588,我要聽煙花易冷,play_song,play_song
5589,我要聽巧虎,play_playlist,play_song
5590,我要聽stitches las,play_artist play_song,play_song play_album
5591,播放一曲相思,play_song play_album,play_song play_album
5592,播放音樂,play_general_music,play_general_music
5593,我要聽白雪公主,play_song play_audiobook,play_song play_audiobook
5594,我要聽茄子蛋的歌,play_artist play_song,play_artist play_song
5595,我要聽西遊記,play_song play_album play_audiobook,play_song play_album play_audiobook
5596,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
5597,往後餘生,play_song play_album,play_song play_album
5598,我要聽留不住的故事,play_song,play_song
5599,王老先生,play_song play_album,play_song
5600,我要聽熱門歌曲,play_trending,play_trending
5601,愛我你就抱抱我,play_song play_album,play_song play_album
5602,我要聽田馥甄的歌,play_artist play_song play_album,play_artist play_song play_album
5603,學貓叫,play_song play_album,play_song play_album
5604,播放書香音樂系列,play_artist play_song play_album,play_song
5605,我要聽田馥甄的歌,play_artist play_song play_album,play_artist play_song play_album
5606,我要聽鳳飛飛的歌,play_artist play_song play_album,play_artist play_song play_album
5607,我要聽兒歌,play_artist play_song,play_artist play_song
5608,我要聽新歌,play_new_song,play_new_song play_language_new_song
5609,我要聽蔡琴的歌,play_artist play_album,play_artist play_album
5610,播放韓語歌,play_language,play_language
5611,烽火天榜,play_song,play_song
5612,我要聽街角的祝福,play_song,play_song
5613,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
5614,我要聽王力宏的歌,play_artist play_album,play_artist play_album
5615,我要聽冬冬唱的歌,play_playlist,play_artist play_song
5616,我要聽月琴,play_song,play_song
5617,我要聽鄧麗君的歌,play_artist play_album,play_artist play_song play_album
5618,我要聽 ONE OK ROCK,play_artist play_song,play_artist play_song
5619,我要聽好好聊天,play_song play_album,play_song
5620,播費玉清的晚安曲,play_artist_song play_artist_album,play_artist play_artist_song play_artist_album
5621,我要聽最美的期待,play_song play_album,play_song play_album
5622,幫我的收藏,play_collected_songs,play_song
5623,我要聽有聲書,play_category,
5624,來電音樂吧,play_category,
5625,我要聽對面的女孩看過來,play_song,play_song
5626,請播華語流行,play_trending play_language_trending,
5627,播放一曲相思,play_song play_album,play_song play_album
5628,我要聽買榜,play_song play_playlist,play_song play_playlist
5629,我要聽齊天大聖再鬧天宮,play_song play_audiobook,play_song
5630,咖哩咖哩,play_playlist,play_song
5631,安心亞的新造型,play_artist play_song,play_artist play_artist_song
5632,我要聽月琴,play_song,play_song
5633,我要聽李榮浩的歌,play_artist play_album,play_artist play_album
5634,放音樂,play_general_music,play_general_music
5635,我要聽新歌,play_new_song,play_new_song play_language_new_song
5636,播放一曲相思,play_song play_album,play_song play_album
5637,我要聽搖滾音樂,play_category,play_category
5638,我要聽鄧麗君的歌,play_artist play_album,play_artist play_song play_album
5639,有聲書,play_album,play_general_audiobook
5640,播放一曲相思,play_song play_album,play_song play_album
5641,我要聽搖滾音樂,play_category,play_category
5642,播放最新,play_new_song,play_song
5643,涼涼,play_song play_album,play_song play_album
5644,我要聽于文文的歌,play_artist,play_artist
5645,我要聽搖滾音樂,play_category,play_category
5646,我要聽蕭煌奇的歌,play_artist,play_artist play_album
5647,兩隻老虎,play_song,play_song
5648,我要聽黃明志的歌,play_artist play_song play_album,play_artist play_song play_album
5649,播放輕音樂,play_artist play_song,play_category
5650,愛一點的歌,play_artist play_song,play_song
5651,故事,play_general_audiobook,play_general_audiobook
5652,我要聽光年之外,play_song play_album,play_song play_album
5653,我要聽我好嗎,play_song play_album,play_song play_album
5654,moon river,play_song,play_song play_album
5655,我要聽爵士音樂,play_category,play_category
5656,愛江山更愛美人,play_song,play_song play_album
5657,我要聽新歌,play_new_song,play_new_song play_language_new_song
5658,愛我你就抱抱我,play_song play_album,play_song play_album
5659,我要聽獨立音樂,play_category,play_category
5660,愛我你就抱抱我,play_song play_album,play_song play_album
5661,我要聽張雨生的歌,play_artist play_song play_album,play_artist play_song play_album
5662,放音樂,play_general_music,play_general_music
5663,播放起風了,play_song play_album,play_song play_album
5664,來首無言的結局,play_song,play_song
5665,我要聽獨立音樂,play_category,play_category
5666,我要聽吳卓源的歌,play_artist,play_artist
5667,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
5668,我要聽心靈音樂,play_category,play_category
5669,播放韓語歌,play_language,play_language
5670,我要聽張雨生的歌,play_artist play_song play_album,play_artist play_song play_album
5671,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
5672,我要聽于文文的歌,play_artist,play_artist
5673,播放音樂,play_general_music,play_general_music
5674,我要聽月琴,play_song,play_song
5675,兩隻老虎,play_song,play_song
5676,我要聽情歌精選,play_song play_album,play_song play_album
5677,我要聽台語歌,play_language,play_language
5678,我要聽蔡依林的歌,play_artist play_album,play_artist play_album
5679,學貓叫,play_song play_album,play_song play_album
5680,我要聽莫文蔚的歌,play_artist,play_artist
5681,播放音樂,play_general_music,play_general_music
5682,我要聽田馥甄的歌,play_artist play_song play_album,play_artist play_song play_album
5683,英雄交響曲,play_song,play_song play_album
5684,播放一曲相思,play_song play_album,play_song play_album
5685,追追追,play_song,play_song
5686,我要聽翁立友的歌,play_artist,play_artist
5687,我要聽陳奕迅的歌,play_artist play_album,play_artist play_album
5688,我要聽西洋排行榜,play_chart play_language_chart,play_chart
5689,我要聽光年之外,play_song play_album,play_song play_album
5690,我要聽買榜,play_song play_playlist,play_song play_playlist
5691,畢書盡,play_artist,play_artist
5692,我要聽田馥甄的歌,play_artist play_song play_album,play_artist play_song play_album
5693,我要聽英文版綠野仙蹤,play_song play_audiobook,play_song play_audiobook
5694,我要聽張韶涵的歌,play_artist play_album,play_artist play_album
5695,我要聽搖滾音樂,play_category,play_category
5696,我要聽田馥甄的歌,play_artist play_song play_album,play_artist play_song play_album
5697,我要聽梁靜茹的歌,play_artist,play_artist
5698,播放一曲相思,play_song play_album,play_song play_album
5699,我要聽鄧紫棋的歌,play_artist,play_artist
5700,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
5701,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
5702,愛我你就抱抱我,play_song play_album,play_song play_album
5703,我要聽快樂的音樂,play_song,
5704,播放周興哲的如果雲知道,play_song play_album,play_artist play_artist_song play_artist_album
5705,我要聽歪批三國,play_song,play_song
5706,我要聽日本歌曲米希亞的歌,play_language,play_artist
5707,Celine Dion,play_artist play_album,play_artist play_song play_album
5708,我要聽嘻哈排行榜,play_chart play_category_chart,play_chart
5709,我要聽光年之外,play_song play_album,play_song play_album
5710,我要聽電影,play_artist play_song play_album,
5711,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
5712,我要聽歪批三國,play_song,play_song
5713,我要聽買榜,play_song play_playlist,play_song play_playlist
5714,我想聽無言的結局,play_song,play_song
5715,我要聽生日快樂歌,play_artist play_song play_album,play_song play_album
5716,我要聽麻吉兄弟,play_song play_theme,play_artist play_song
5717,我要聽熱門歌曲,play_trending,play_trending
5718,兩隻老虎,play_song,play_song
5719,我要聽吳卓源的歌,play_artist,play_artist
5720,沙漠駱駝,play_song play_album,play_song play_album
5721,相親小路,play_artist play_song,play_song play_album
5722,涼涼,play_song play_album,play_song play_album
5723,我要聽兒歌,play_artist play_song,play_artist play_song
5724,我要聽獨立音樂,play_category,play_category
5725,西洋音樂,play_language,play_language
5726,我要聽你喜歡我的歌嗎,play_song play_album,play_song play_album
5727,我要聽江蕙的歌,play_artist,play_artist
5728,我要聽華語音樂排行榜,play_chart play_language_chart,play_chart
5729,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
5730,我要聽宇多田光的歌,play_artist play_song,play_artist play_song play_album
5731,我要聽嘻哈音樂,play_category,play_category
5732,播放輕音樂,play_artist play_song,play_category
5733,我要聽王力宏的歌,play_artist play_album,play_artist play_album
5734,李玟,play_artist,play_artist
5735,我要聽兒歌,play_artist play_song,play_artist play_song
5736,我要聽薛之謙的歌,play_artist play_album,play_artist play_album
5737,我要聽王力宏的歌,play_artist play_album,play_artist play_album
5738,學貓叫,play_song play_album,play_song play_album
5739,小胖小的故事,play_artist play_song play_album,
5740,播放起風了,play_song play_album,play_song play_album
5741,我要聽蕭敬騰的歌,play_artist play_album,play_artist play_album
5742,愛江山愛美人,play_song play_album,play_song play_album
5743,幫我播羅大佑的一九九九歌曲,play_song,play_artist
5744,學貓叫,play_song play_album,play_song play_album
5745,我要聽三隻小豬,play_song play_audiobook,play_song play_audiobook
5746,我要聽華語音樂,play_language,play_language
5747,播放音樂,play_general_music,play_general_music
5748,我想聽無言的結局,play_song,play_song
5749,my my,play_song,play_song play_album
5750,我要聽相聲選粹,play_album play_audiobook,play_album play_audiobook
5751,我要聽粵語歌,play_language,play_language
5752,阿拉丁電影原聲帶,play_song play_album,play_song play_album
5753,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
5754,我要聽光年之外,play_song play_album,play_song play_album
5755,我要聽孤獨感,play_song play_album,play_song play_album
5756,我要聽買榜,play_song play_playlist,play_song play_playlist
5757,播放杜德偉,play_artist play_song,play_artist
5758,我要聽新歌,play_new_song,play_new_song play_language_new_song
5759,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
5760,我要聽你喜歡我的歌嗎,play_song play_album,play_song play_album
5761,我要聽浪漫的音樂,play_song play_theme,play_theme play_category
5762,我要聽華語音樂,play_language,play_language
5763,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
5764,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
5765,我要聽相聲選粹,play_album play_audiobook,play_album play_audiobook
5766,我要聽熱門歌曲,play_trending,play_trending
5767,我要聽把悲傷留給自己,play_song,play_song
5768,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
5769,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
5770,我要聽小野麗莎的歌,play_artist,play_artist
5771,我想聽故事,play_general_audiobook,play_general_audiobook
5772,播放韓語歌,play_language,play_language
5773,兩隻老虎,play_song,play_song
5774,愛我你就抱抱我,play_song play_album,play_song play_album
5775,我要聽相聲選粹,play_album play_audiobook,play_album play_audiobook
5776,我要聽王力宏的歌,play_artist play_album,play_artist play_album
5777,我要聽中文歌,play_language,play_language
5778,林俊傑,play_artist play_song play_album,play_artist play_album
5779,我要聽安徒生童話,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
5780,我要聽獨立音樂,play_category,play_category
5781,我要聽煙花易冷,play_song,play_song
5782,播放一曲相思,play_song play_album,play_song play_album
5783,我要聽快樂頌,play_song,play_song
5784,我要聽鄧麗君的歌,play_artist play_album,play_artist play_song play_album
5785,日語音樂,play_language,play_language
5786,播放音樂,play_general_music,play_general_music
5787,我要聽許茹芸的歌,play_artist,play_artist
5788,Beat it,play_song,play_song
5789,我要聽光年之外,play_song play_album,play_song play_album
5790,我要聽台語歌,play_language,play_language
5791,蘇芮,play_artist play_album,play_artist play_album
5792,播放蔡琴唱的綠島小夜曲,play_album play_artist_song,play_artist play_album
5793,我要聽粵語歌,play_language,play_language
5794,播放音樂,play_general_music,play_general_music
5795,我想聽李白,play_song play_album,play_song play_album
5796,幫我播潘越雲的歌,play_artist play_song,play_artist
5797,我想聽齊秦的歌,play_artist,play_artist
5798,我要聽我好嗎,play_song play_album,play_song play_album
5799,我要聽買榜,play_song play_playlist,play_song play_playlist
5800,我要聽粵語歌,play_language,play_language
5801,涼涼,play_song play_album,play_song play_album
5802,let it go,play_song,play_song play_album
5803,我要聽王力宏的歌,play_artist play_album,play_artist play_album
5804,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
5805,我要聽新歌,play_new_song,play_new_song play_language_new_song
5806,我要聽熱門歌曲,play_trending,play_trending
5807,我要聽新時代音樂,play_song,
5808,我要聽你喜歡我的歌嗎,play_song play_album,play_song play_album
5809,播放一曲相思,play_song play_album,play_song play_album
5810,播放五行山三藏收悟空,play_song play_audiobook,play_song
5811,我要聽音樂,play_general_music,play_general_music
5812,我要聽華語音樂,play_language,play_language
5813,播放起風了,play_song play_album,play_song play_album
5814,兩隻老虎,play_song,play_song
5815,我要聽許茹芸的歌,play_artist,play_artist
5816,我要聽買榜,play_song play_playlist,play_song play_playlist
5817,畢書盡,play_artist,play_artist
5818,我要聽搖滾音樂,play_category,play_category
5819,我想聽夕陽歌曲排行榜,play_chart play_language_chart,play_chart
5820,播放芭比的触电,play_song play_album,play_artist play_album play_artist_song
5821,我要聽日文歌,play_language,play_language
5822,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
5823,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
5824,播費玉清的晚安曲,play_artist_song play_artist_album,play_artist play_artist_song play_artist_album
5825,我要聽煙花易冷,play_song,play_song
5826,我要聽新歌,play_new_song,play_new_song play_language_new_song
5827,愛我你就抱抱我,play_song play_album,play_song play_album
5828,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
5829,播放一曲相思,play_song play_album,play_song play_album
5830,我要聽日文歌,play_language,play_language
5831,我要聽熱門歌曲,play_trending,play_trending
5832,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
5833,星期遇到星期五都九點四十,play_song,play_song
5834,我要聽八度空間,play_song play_album,play_song play_album
5835,愛我你就抱抱我,play_song play_album,play_song play_album
5836,我要聽蕭敬騰的歌,play_artist play_album,play_artist play_album
5837,我要聽留不住的故事,play_song,play_song
5838,播放一曲相思,play_song play_album,play_song play_album
5839,我要聽搖滾音樂,play_category,play_category
5840,我要聽古典音樂,play_category,play_category
5841,涼涼,play_song play_album,play_song play_album
5842,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
5843,我要聽粵語歌,play_language,play_language
5844,幸福的孩子愛唱歌,play_song play_album,play_song
5845,我要聽蔡依林的腦公,play_artist play_album play_artist_song,play_artist play_album play_artist_song
5846,孫露的月光小夜曲,play_artist play_album play_artist_song,play_artist play_album play_artist_song
5847,我要聽告白氣球,play_song play_album,play_song play_album
5848,播放蔡依林的你也有今天,play_artist play_album play_artist_song,play_artist play_album play_artist_song
5849,我要聽粵語歌,play_language,play_language
5850,我要聽搖滾音樂排行榜,play_chart play_category_chart,play_chart
5851,我要聽音樂,play_general_music,play_general_music
5852,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
5853,我想聽排骨,play_playlist,
5854,我要聽華語音樂排行榜,play_chart play_language_chart,play_chart
5855,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
5856,我要聽費玉清的歌,play_artist play_album,play_artist play_album
5857,我要聽相聲,play_audiobook_category,play_audiobook_category
5858,學貓叫,play_song play_album,play_song play_album
5859,幫我播潘越雲的歌,play_artist play_song,play_artist
5860,我要聽心靈音樂,play_category,play_category
5861,綠色,play_song play_album,play_song play_album
5862,我要聽光年之外,play_song play_album,play_song play_album
5863,康康咕嘰咕嘰,play_artist play_artist_song play_artist_album,play_artist play_song
5864,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
5865,我要聽你喜歡我的歌嗎,play_song play_album,play_song play_album
5866,播放一曲相思,play_song play_album,play_song play_album
5867,請講白雪公主的故事,play_audiobook,play_song play_audiobook
5868,我要聽節奏藍調音樂,play_category,play_category
5869,生僻字,play_song play_album,play_song play_album
5870,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
5871,我要聽浪漫的音樂,play_song play_theme,play_theme play_category
